,Name.1,Timestamp[ms].1,Date[MM.dd.yyyy].1,Time[hh:mm:ss.fff].1,Gpstime[ms].1,GnssStatus.1,Lat[wgs84].1,Lng[wgs84].1,Height[m].1,Heading[°].1,Velocity[m/s].1,Velocity[km/h].1,Acceleration[m/s²].1,North[m].1,East[m].1,Distance[m],YawRate[deg/s],vY[m/s],Lateral Distance[m],Forward Distance[m],GeoDistance[m],DistanceFromOrigin[m]
13,FBl_26,35697700.0,16.06.2022,09:54:57.700,1339408497700.0,INS_SOLUTION_GOOD,50.2357050099969,14.9297259969711,199.703628540039,277.422782897949,0.0139892663850887,0.0503613589863194,0.0076146231473548,-4.11453137055588,40.1667727078468,0.245575858642077,-0.0166833139955997,0.0055219175901591,0.0063773021820764,0.245493039332925,0.245575858634432,0.245575858634432
14,FBl_26,35697710.0,16.06.2022,09:54:57.710,1339408497710.0,INS_SOLUTION_GOOD,50.2357050096393,14.9297259970307,199.703704833984,277.422401428223,0.0137269119460022,0.0494168830056079,0.0176562952331501,-4.1145711507995,40.1667769602392,0.245536205489891,-0.0140576735138893,0.0054809136665498,0.0063815546608113,0.245453262277619,0.245536205482235,0.245536205482235
15,FBl_26,35697720.0,16.06.2022,09:54:57.720,1339408497720.0,INS_SOLUTION_GOOD,50.2357050093412,14.9297259971499,199.703796386719,277.422355651855,0.0137262243317328,0.0494144075942383,0.0221510787803578,-4.11460430112043,40.1667854652509,0.245503286409705,0.0142883956432343,0.0055610537777509,0.0063900596487324,0.245420110773104,0.24550328640203,0.24550328640203
16,FBl_26,35697730.0,16.06.2022,09:54:57.730,1339408497730.0,INS_SOLUTION_GOOD,50.2357050090432,14.9297259972692,199.703887939453,277.422576904297,0.0144377054002773,0.0519757394409983,0.040323062952604,-4.11463745144137,40.1667939702626,0.24547036874706,0.102489113807678,0.0070329178191267,0.0063985646642015,0.245386960328533,0.245470368739363,0.245470368739363
17,FBl_26,35697740.0,16.06.2022,09:54:57.740,1339408497740.0,INS_SOLUTION_GOOD,50.2357050088048,14.9297259973884,199.703994750977,277.422821044922,0.013979676208132,0.0503268343492752,0.0802191880420707,-4.1146639704245,40.1668024750474,0.245444081158994,0.0274857562035322,0.0062370200677475,0.006407069469587,0.245360441866668,0.245444081151277,0.245444081151277
18,FBl_26,35697750.0,16.06.2022,09:54:57.750,1339408497750.0,INS_SOLUTION_GOOD,50.2357050085068,14.9297259975672,199.7041015625,277.422798156738,0.0134009078148853,0.0482432681335872,0.0368388568316274,-4.11469712074543,40.1668152324516,0.245411275755701,-0.039402186870575,0.0053688101770931,0.0064198268900481,0.245327291769464,0.245411275747953,0.245411275747953
19,FBl_26,35697760.0,16.06.2022,09:54:57.760,1339408497760.0,INS_SOLUTION_GOOD,50.2357050082088,14.9297259976864,199.704193115234,277.422813415527,0.0131353784581651,0.0472873624493942,0.0560673974547537,-4.11473027106637,40.1668237374633,0.245378358260869,-0.0859099626541138,0.004877422670045,0.0064283318777438,0.245294140264819,0.245378358253101,0.245378358253101
20,FBl_26,35697770.0,16.06.2022,09:54:57.770,1339408497770.0,INS_SOLUTION_GOOD,50.2357050079703,14.9297259978056,199.704299926758,277.422927856445,0.0138537559344211,0.0498735213639159,0.0632467304144872,-4.11475679146464,40.166832242475,0.245352069051343,-0.0041891802102327,0.0058955798027381,0.0064368368728772,0.245267618969617,0.245352069043555,0.245352069043555
21,FBl_26,35697780.0,16.06.2022,09:54:57.780,1339408497780.0,INS_SOLUTION_GOOD,50.2357050076723,14.9297259979248,199.704406738281,277.422950744629,0.0135748206294344,0.048869354265964,0.0196352952963456,-4.11478994178557,40.1668407472598,0.24531915580016,-0.0476697757840157,0.0050843628757098,0.006445341726507,0.245234471004181,0.245319155792351,0.245319155792351
22,FBl_26,35697790.0,16.06.2022,09:54:57.790,1339408497790.0,INS_SOLUTION_GOOD,50.2357050073743,14.9297259979844,199.704513549805,277.423057556152,0.0137634224478171,0.0495483208121416,0.0392348268467094,-4.11482309210651,40.1668449998791,0.245286128588842,-0.0418600663542748,0.0048993113518343,0.0064495943462286,0.245201320565439,0.245286128581023,0.245286128581023
23,FBl_26,35697800.0,16.06.2022,09:54:57.800,1339408497800.0,INS_SOLUTION_GOOD,50.2357050070763,14.929725998044,199.704605102539,277.423072814941,0.0137370868423352,0.0494535126324068,0.0721311918553801,-4.11485624242745,40.1668492522715,0.245253100424151,-0.024616988375783,0.0052889178470326,0.0064538467112835,0.24516816907267,0.245253100416321,0.245253100416321
24,FBl_26,35697810.0,16.06.2022,09:54:57.810,1339408497810.0,INS_SOLUTION_GOOD,50.2357050068378,14.9297259981036,199.704711914063,277.423316955566,0.0139620909648894,0.0502635274736019,0.0355008616186061,-4.11488276211814,40.1668535046639,0.245226702691112,0.0250690467655659,0.0058039389800189,0.0064580991288083,0.245141650203617,0.245226702683272,0.245226702683272
25,FBl_26,35697820.0,16.06.2022,09:54:57.820,1339408497820.0,INS_SOLUTION_GOOD,50.2357050065398,14.9297259982228,199.704818725586,277.423530578613,0.0138207139101089,0.049754570076392,0.0292367061100072,-4.11491591243908,40.1668620096756,0.24519378760505,-0.0056910584680736,0.0052884879325771,0.0064666041363482,0.24510849945932,0.24519378759719,0.24519378759719
26,FBl_26,35697830.0,16.06.2022,09:54:57.830,1339408497830.0,INS_SOLUTION_GOOD,50.2357050061822,14.9297259982824,199.704925537109,277.42317199707,0.0137505123442371,0.0495018444392535,0.0364441838992706,-4.11495569268269,40.166866262068,0.245154133414424,-0.0542233251035213,0.0047773446584081,0.0064708565324502,0.245068719223924,0.245154133406553,0.245154133406553
27,FBl_26,35697840.0,16.06.2022,09:54:57.840,1339408497840.0,INS_SOLUTION_GOOD,50.2357050058246,14.929725998342,199.705032348633,277.422752380371,0.0138481442282659,0.0498533192217572,0.0201496233483386,-4.11499547363387,40.1668705144604,0.245114478984961,-0.0328259505331516,0.0053716985688284,0.0064751089379005,0.2450289386347,0.24511447897708,0.24511447897708
28,FBl_26,35697850.0,16.06.2022,09:54:57.850,1339408497850.0,INS_SOLUTION_GOOD,50.2357050055265,14.9297259984016,199.705154418945,277.422431945801,0.0137018742878132,0.0493267474361276,0.0569402891373707,-4.11502862395481,40.1668747670798,0.245081451448386,-0.0601624064147472,0.0050719164555718,0.0064793615295596,0.244995787135919,0.245081451440494,0.245081451440494
29,FBl_26,35697860.0,16.06.2022,09:54:57.860,1339408497860.0,INS_SOLUTION_GOOD,50.2357050052285,14.9297259984612,199.705261230469,277.42244720459,0.0145184958896595,0.0522665852027742,0.0297306910379747,-4.11506177427575,40.1668790196991,0.245048425079412,0.0380541384220123,0.0063707848642369,0.006483614149224,0.244962636697091,0.245048425071509,0.245048425071509
30,FBl_26,35697870.0,16.06.2022,09:54:57.870,1339408497870.0,INS_SOLUTION_GOOD,50.2357050049901,14.9297259985209,199.705352783203,277.422485351563,0.0146800883673471,0.0528483181224496,0.0393485351188274,-4.11508829396645,40.1668832720915,0.245022029123211,0.0026757731102407,0.0062179387141486,0.0064878665950895,0.244936118893932,0.245022029115299,0.245022029115299
31,FBl_26,35697880.0,16.06.2022,09:54:57.880,1339408497880.0,INS_SOLUTION_GOOD,50.2357050046921,14.9297259985805,199.705459594727,277.422424316406,0.0143236946460165,0.0515653007256593,0.0230841204941024,-4.11512144428738,40.1668875244839,0.244989002665879,0.019043605774641,0.0062135424759442,0.0064921189800969,0.244902968161858,0.244989002657956,0.244989002657956
32,FBl_26,35697890.0,16.06.2022,09:54:57.890,1339408497890.0,INS_SOLUTION_GOOD,50.2357050044537,14.9297259986401,199.70556640625,277.422653198242,0.0140791050980328,0.050684778352918,0.011259877754511,-4.11514796468565,40.1668917768763,0.244962602672184,0.0260218773037195,0.0059755010033377,0.0064963713323484,0.244876446118355,0.244962602664251,0.244962602664251
33,FBl_26,35697900.0,16.06.2022,09:54:57.900,1339408497900.0,INS_SOLUTION_GOOD,50.2357050041556,14.9297259986997,199.705657958984,277.422622680664,0.0137042568407434,0.0493353246266763,0.0376938356414255,-4.11518111500658,40.1668960294956,0.244929579906367,-0.0174183379858732,0.0050905276296819,0.0065006240364232,0.244843298859404,0.244929579898423,0.244929579898423
