,index,Name.1,Timestamp[ms].1,Date[MM.dd.yyyy].1,Time[hh:mm:ss.fff].1,Gpstime[ms].1,GnssStatus.1,Lat[wgs84].1,Lng[wgs84].1,Height[m].1,Heading[°].1,Velocity[m/s].1,Velocity[km/h].1,Acceleration[m/s²].1,North[m].1,East[m].1,Distance[m],YawRate[deg/s],vY[m/s],Lateral Distance[m],Forward Distance[m],GeoDistance[m],DistanceFromOrigin[m],Velocity_Status,Velocity_
2518,2531,FBl_26,35722880.0,16.06.2022,09:55:22.880,1339408522880.0,INS_SOLUTION_GOOD,50.2357054686546,14.9297183255553,199.732040405273,277.148330688477,0.510652710944048,1.83834975939857,0.293832775176938,-4.06351321767633,39.619458901953,0.237292597191013,-0.502508223056793,-0.0104600771016607,0.232771301989703,-0.0461009492948182,0.237292596925958,0.616872482329792,Failed,1844.1660998304162
2519,2532,FBl_26,35722890.0,16.06.2022,09:55:22.890,1339408522890.0,INS_SOLUTION_GOOD,50.2357054734826,14.929718254149,199.73210144043,277.143501281738,0.51355791497902,1.84880849392447,0.159341048983449,-4.06297618332622,39.6143644459976,0.237199976852979,-0.563854396343231,-0.0110250127180262,0.232722770534637,-0.0458687363120192,0.237199976593968,0.621601107461811,Failed,1851.5307387194998
2520,2533,FBl_26,35722900.0,16.06.2022,09:55:22.900,1339408522900.0,INS_SOLUTION_GOOD,50.235705478251,14.9297181824446,199.732192993164,277.1376953125,0.515115455530813,1.85441563991093,0.215380882709159,-4.06244578102149,39.6092487278532,0.237098505976961,-0.627209901809692,-0.0118521508025367,0.232665323415447,-0.0456349503840432,0.237098505724032,0.62635148953565,Failed,1858.6604088277759
2521,2534,FBl_26,35722910.0,16.06.2022,09:55:22.910,1339408522910.0,INS_SOLUTION_GOOD,50.2357054829001,14.9297181104422,199.732421875,277.131172180176,0.516804958267738,1.86049784976386,0.134508902555702,-4.06192863714698,39.604111747293,0.236981858665637,-0.64829158782959,-0.0127636744487803,0.232592186243431,-0.0454012788161573,0.236981858418828,0.631120506776886,Failed,1862.9929578158021
2522,2535,FBl_26,35722920.0,16.06.2022,09:55:22.920,1339408522920.0,INS_SOLUTION_GOOD,50.2357054874897,14.9297180382609,199.732604980469,277.124603271484,0.519283592722773,1.86942093380198,0.400425745764199,-4.0614181239027,39.5989620095555,0.23685891864706,-0.672992646694183,-0.0135248446301831,0.232511028467443,-0.0451748698898333,0.236858918406192,0.635903827060969,Failed,1877.1778030996832
2523,2536,FBl_26,35722930.0,16.06.2022,09:55:22.930,1339408522930.0,INS_SOLUTION_GOOD,50.2357054921985,14.9297179655433,199.732803344727,277.11897277832,0.522670635511117,1.88161428784002,0.245059341937276,-4.06089435081308,39.5937739993788,0.236740956783837,-0.551117241382599,-0.0132036420247304,0.232438671168451,-0.044928216672358,0.236740956549376,0.640733272263959,Failed,1875.6546651150547
2524,2537,FBl_26,35722940.0,16.06.2022,09:55:22.940,1339408522940.0,INS_SOLUTION_GOOD,50.2357054969072,14.9297178928852,199.732894897461,277.113731384277,0.524573242137667,1.8884636716956,0.344671700950264,-4.06037057843102,39.5885902415945,0.236628133996088,-0.509305000305176,-0.0130735422315893,0.23236681259208,-0.0447050119791034,0.236628133767425,0.645564937673797,Failed,1881.7473224776318
2525,2538,FBl_26,35722950.0,16.06.2022,09:55:22.950,1339408522950.0,INS_SOLUTION_GOOD,50.235705501616,14.9297178199887,199.732925415039,277.108039855957,0.527160997104627,1.89777958957666,0.245142259454255,-4.05984680463383,39.5833894740137,0.236514030950909,-0.539760172367096,-0.0140124264905764,0.232293024635493,-0.0444841256729653,0.236514030727976,0.650417538122074,Failed,1892.6491390133262
2526,2539,FBl_26,35722960.0,16.06.2022,09:55:22.960,1339408522960.0,INS_SOLUTION_GOOD,50.2357055063844,14.929717746675,199.732833862305,277.102653503418,0.530331231150842,1.90919243214303,0.457332454078106,-4.0593164023291,39.5781589392322,0.236401161038867,-0.562817871570587,-0.0138847262039557,0.23222235351723,-0.0442525407730021,0.236401160821912,0.655305388461964,Failed,1902.0290293439195
2527,2540,FBl_26,35722970.0,16.06.2022,09:55:22.970,1339408522970.0,INS_SOLUTION_GOOD,50.2357055112124,14.9297176730037,199.732833862305,277.097045898438,0.532448987259658,1.91681635413477,0.244680128092991,-4.058779367979,39.5729028896425,0.236290831789941,-0.535910785198212,-0.0118616979519942,0.232155413930296,-0.0440138713498222,0.236290831579107,0.660224648445897,Failed,1907.3372823222248
2528,2541,FBl_26,35722980.0,16.06.2022,09:55:22.980,1339408522980.0,INS_SOLUTION_GOOD,50.2357055162191,14.9297175991535,199.732971191406,277.091735839844,0.533436860028874,1.92037269610395,0.171395612084459,-4.058222445276,39.5676340826487,0.236199494902149,-0.532430112361908,-0.0107190840448251,0.232106790684761,-0.0437794359632409,0.236199494697256,0.665169883386694,Failed,1912.1563275586484
2529,2542,FBl_26,35722990.0,16.06.2022,09:55:22.990,1339408522990.0,INS_SOLUTION_GOOD,50.2357055212855,14.9297175251246,199.733291625977,277.086486816406,0.534369395748436,1.92372982469437,0.136238010007931,-4.05765889265034,39.5623525182508,0.236114488677091,-0.467005044221878,-0.0104479357106233,0.232063268880199,-0.0435510149806701,0.236114488477963,0.670134893257131,Failed,1914.949568193776
2530,2543,FBl_26,35723000.0,16.06.2022,09:55:23.000,1339408523000.0,INS_SOLUTION_GOOD,50.2357055262923,14.9297174509764,199.733352661133,277.080833435059,0.535670897999821,1.92841523279936,0.145376948738473,-4.05710196853221,39.5570624488411,0.236024378758539,-0.541459321975708,-0.0118101437982605,0.232012148234071,-0.0433344014468568,0.236024378564897,0.675109802272798,Failed,1919.024197078844
2531,2544,FBl_26,35723010.0,16.06.2022,09:55:23.010,1339408523010.0,INS_SOLUTION_GOOD,50.2357055311799,14.9297173766494,199.733337402344,277.074890136719,0.536903777602047,1.93285359936737,0.096936679659441,-4.05655830567456,39.5517596222543,0.235921552838608,-0.623275458812714,-0.0133879686664285,0.231946499040924,-0.0431254053613192,0.235921552650281,0.68009542460985,Failed,1923.5929973828565
2532,2545,FBl_26,35723020.0,16.06.2022,09:55:23.020,1339408523020.0,INS_SOLUTION_GOOD,50.2357055360675,14.9297173021436,199.733322143555,277.068725585938,0.538234906622372,1.93764566384054,0.276484366288467,-4.05601464210935,39.5464440382633,0.235818647097578,-0.596881031990051,-0.0125283662120902,0.231879268096148,-0.0429236445299144,0.235818646914394,0.685097674623857,Failed,1932.9742042759945
2533,2546,FBl_26,35723030.0,16.06.2022,09:55:23.030,1339408523030.0,INS_SOLUTION_GOOD,50.2357055410147,14.9297172272801,199.733489990234,277.062759399414,0.54193336065731,1.95096009836632,0.409920448233733,-4.05546434862146,39.5411029390102,0.235718272688932,-0.581272184848785,-0.011736415064507,0.231815814157929,-0.0427145443834158,0.235718272511035,0.690130860128682,Failed,1947.421702862141
2534,2547,FBl_26,35723040.0,16.06.2022,09:55:23.040,1339408523040.0,INS_SOLUTION_GOOD,50.2357055461407,14.9297171518803,199.733673095703,277.057418823242,0.545232836422404,1.96283821112066,0.272892923165643,-4.05489416536555,39.5357235679986,0.235629399480581,-0.471145421266556,-0.0106895667207214,0.231767675075449,-0.0424848044431074,0.235629399308422,0.695212195798245,Failed,1958.0786074067953
2535,2548,FBl_26,35723050.0,16.06.2022,09:55:23.050,1339408523050.0,INS_SOLUTION_GOOD,50.2357055512667,14.9297170760632,199.73371887207,277.052421569824,0.548744699083959,1.97548091670225,0.261793080486191,-4.05432398210965,39.5303144295595,0.235535540728836,-0.566893041133881,-0.012713869464833,0.231716220911533,-0.0422443349411652,0.235535540562659,0.700325227435187,Failed,1968.488654930206
2536,2549,FBl_26,35723060.0,16.06.2022,09:55:23.060,1339408523060.0,INS_SOLUTION_GOOD,50.2357055563331,14.9297169998288,199.733779907227,277.047332763672,0.550579415533714,1.98208589592137,0.140245796229402,-4.05376042877641,39.5248755239197,0.23543036986233,-0.56348329782486,-0.0133510791438982,0.231654677322395,-0.0419948741259516,0.235430369702376,0.70546707446926,Failed,1973.8569145635684
2537,2550,FBl_26,35723070.0,16.06.2022,09:55:23.070,1339408523070.0,INS_SOLUTION_GOOD,50.2357055612206,14.9297169233561,199.733871459961,277.04076385498,0.552113480966915,1.9876085314809,0.220043867227916,-4.0532167652112,39.5194196082565,0.235304903744134,-0.627046585083008,-0.0136913077774113,0.23157148983916,-0.0417497634403777,0.235304903590332,0.710620545661196,Failed,1980.6709476067683
2538,2551,FBl_26,35723080.0,16.06.2022,09:55:23.080,1339408523080.0,INS_SOLUTION_GOOD,50.235705566287,14.9297168466449,199.733932495117,277.034423828125,0.555270492287787,1.99897377223603,0.572491713870104,-4.05265321258553,39.5139466827967,0.235197212777719,-0.623711168766022,-0.0123680924307308,0.231506083899413,-0.0415049629138286,0.235197212629997,0.715802816794869,Failed,1996.1439757539513
2539,2552,FBl_26,35723090.0,16.06.2022,09:55:23.090,1339408523090.0,INS_SOLUTION_GOOD,50.235705571413,14.9297167693377,199.733901977539,277.028106689453,0.558934867939863,2.01216552458351,0.225299047396223,-4.05208302862206,39.5084312327322,0.235087290856005,-0.533989667892456,-0.0106445658914992,0.231442445909962,-0.0412362520955715,0.235087290714907,0.721031106402218,Failed,2004.5041570660057
2540,2553,FBl_26,35723100.0,16.06.2022,09:55:23.100,1339408523100.0,INS_SOLUTION_GOOD,50.2357055767179,14.9297166917324,199.733917236328,277.022819519043,0.560827984325143,2.01898074357051,0.249789543297021,-4.05149295559813,39.5028945202519,0.234993990483588,-0.578082978725433,-0.0113758216566078,0.231396140302254,-0.0409634196989381,0.234993990349141,0.726291790360677,Failed,2010.342562795588
2541,2554,FBl_26,35723110.0,16.06.2022,09:55:23.110,1339408523110.0,INS_SOLUTION_GOOD,50.2357055819631,14.9297166138887,199.734024047852,277.016952514648,0.561698922952209,2.02211612262795,0.203348144231549,-4.0509095117893,39.497340797975,0.23489311909539,-0.621298551559448,-0.0119458476104814,0.231341262491726,-0.0406939504966517,0.23489311896752,0.731569639484964,Failed,2013.6379993168935
2542,2555,FBl_26,35723120.0,16.06.2022,09:55:23.120,1339408523120.0,INS_SOLUTION_GOOD,50.2357055872679,14.9297165359259,199.734161376953,277.011039733887,0.563140779577678,2.02730680647964,0.169904967912126,-4.05031943876537,39.4917785706865,0.234799800466067,-0.620576202869415,-0.011945211480102,0.231292039665402,-0.0404343743519432,0.234799800344496,0.736862508448867,Failed,2019.4778507386586
2543,2556,FBl_26,35723130.0,16.06.2022,09:55:23.130,1339408523130.0,INS_SOLUTION_GOOD,50.2357055925131,14.9297164577246,199.734222412109,277.004974365234,0.564779258839477,2.03320533182212,0.254253605166462,-4.04973599495655,39.4861993336014,0.234698871932603,-0.59120762348175,-0.0109937183004609,0.23123427765455,-0.0401779699570898,0.234698871817259,0.742172467956127,Failed,2027.8453950212763
2544,2557,FBl_26,35723140.0,16.06.2022,09:55:23.140,1339408523140.0,INS_SOLUTION_GOOD,50.2357055979371,14.9297163792253,199.734252929688,276.999794006348,0.567286110336839,2.04222999721262,0.123553761082641,-4.0491326613797,39.4805988341004,0.234614573271567,-0.511476337909698,-0.0095965759552129,0.231193828430447,-0.0399175604951688,0.234614573162479,0.747514412566069,Failed,2035.9708517497243
2545,2558,FBl_26,35723150.0,16.06.2022,09:55:23.150,1339408523150.0,INS_SOLUTION_GOOD,50.2357056034803,14.9297163004279,199.734252929688,276.994934082031,0.570285113044462,2.05302640696006,0.484941993385774,-4.04851606724994,39.4749770724106,0.234540566772415,-0.529312193393707,-0.0102872931458332,0.231164134480899,-0.0396537557287975,0.234540566669612,0.752885443222491,Failed,2048.6553801114437
2546,2559,FBl_26,35723160.0,16.06.2022,09:55:23.160,1339408523160.0,INS_SOLUTION_GOOD,50.2357056087852,14.9297162210941,199.734344482422,276.98917388916,0.573117933061912,2.06322455902288,0.375263807224802,-4.04792599351844,39.4693170382814,0.234433918566523,-0.696910619735718,-0.0140132977569495,0.231103703701775,-0.0393743604992379,0.234433918470433,0.758284573741218,Failed,2058.5877055176943
2547,2560,FBl_26,35723170.0,16.06.2022,09:55:23.170,1339408523170.0,INS_SOLUTION_GOOD,50.2357056139112,14.9297161413431,199.734390258789,276.982124328613,0.576160145831771,2.07417652499438,0.284855075372957,-4.04735581026253,39.4636272371786,0.23430339554605,-0.741780698299408,-0.0146250998869595,0.231020146390453,-0.039086737960151,0.234303395456899,0.763706952657532,Failed,2066.2042501872397
2548,2561,FBl_26,35723180.0,16.06.2022,09:55:23.180,1339408523180.0,INS_SOLUTION_GOOD,50.2357056190371,14.9297160612941,199.734436035156,276.975128173828,0.578019502094392,2.08087020753981,0.423360573864234,-4.04678562700662,39.457916173433,0.234170488082477,-0.685900926589966,-0.0144005872766747,0.230934176239247,-0.0387972124642051,0.234170488000286,0.769153038746454,Failed,2074.2988345194517
2549,2562,FBl_26,35723190.0,16.06.2022,09:55:23.190,1339408523190.0,INS_SOLUTION_GOOD,50.2357056242824,14.929715980947,199.734405517578,276.968765258789,0.580057920348199,2.08820851325352,0.140142040501256,-4.04620218390537,39.4521838474984,0.234047932684476,-0.567339956760406,-0.0123259382099904,0.230858880767619,-0.0385047000948497,0.234047932609267,0.774628170692943,Failed,2081.1261155311804
2550,2563,FBl_26,35723200.0,16.06.2022,09:55:23.200,1339408523200.0,INS_SOLUTION_GOOD,50.2357056297064,14.9297159003615,199.734405517578,276.963310241699,0.581851690873082,2.09466608714309,0.260378375431498,-4.04559885032852,39.4464345117674,0.23394330686149,-0.549928247928619,-0.0111941284013121,0.230801441984541,-0.0382121076517317,0.233943306793186,0.780131017202647,Failed,2086.1962647883984
2551,2564,FBl_26,35723210.0,16.06.2022,09:55:23.210,1339408523210.0,INS_SOLUTION_GOOD,50.2357056352496,14.9297158195972,199.734481811523,276.958297729492,0.583394454032443,2.1002200345168,0.254101655234742,-4.04498225690633,39.4406724186322,0.233851403193722,-0.481549620628357,-0.0091672286334991,0.23075574044152,-0.0379244907699462,0.233851403132147,0.785654863165204,Failed,2092.797136727352
2552,2565,FBl_26,35723220.0,16.06.2022,09:55:23.220,1339408523220.0,INS_SOLUTION_GOOD,50.2357056409121,14.9297157385945,199.73454284668,276.953605651855,0.585495146786137,2.10778252843009,0.193272663026512,-4.04435240293122,39.4348933152466,0.23377104474017,-0.467069357633591,-0.009515930535232,0.230721217004903,-0.0376380307270255,0.233771044685248,0.791203475822263,Failed,2099.6456289072494
2553,2566,FBl_26,35723230.0,16.06.2022,09:55:23.230,1339408523230.0,INS_SOLUTION_GOOD,50.2357056463957,14.9297156572938,199.734573364258,276.948104858398,0.587007296382234,2.11322626697604,0.412358542929424,-4.04374243872413,39.4290929498991,0.233669186794115,-0.652830421924591,-0.0136859198451157,0.230664526954744,-0.0373519054295718,0.233669186745868,0.79676748182421,Failed,2107.571506983231
2554,2567,FBl_26,35723240.0,16.06.2022,09:55:23.240,1339408523240.0,INS_SOLUTION_GOOD,50.2357056515813,14.9297155756354,199.73454284668,276.94149017334,0.589791806202724,2.12325050232981,0.306285905566296,-4.04316562554555,39.4232670697433,0.23353189443454,-0.669403195381165,-0.0151644262818416,0.230572020359325,-0.0370633124024831,0.233531894393089,0.802345647349992,Failed,2116.4795258432605
2555,2568,FBl_26,35723250.0,16.06.2022,09:55:23.250,1339408523250.0,INS_SOLUTION_GOOD,50.2357056567073,14.9297154936194,199.734558105469,276.934043884277,0.592483182661197,2.13293945758031,0.35040623427517,-4.04259544228964,39.4174156747793,0.233384697886307,-0.746742248535156,-0.0149093737060265,0.230469968513523,-0.0367696995464597,0.233384697851768,0.807948581829283,Failed,2126.565019014188
2556,2569,FBl_26,35723260.0,16.06.2022,09:55:23.260,1339408523260.0,INS_SOLUTION_GOOD,50.2357056620717,14.9297154112458,199.73454284668,276.927360534668,0.595511625654069,2.14384185235465,0.469010521466354,-4.04199873863547,39.4115387647801,0.233259542244971,-0.67222785949707,-0.0131324081688141,0.230391383498336,-0.0364667580848771,0.233259542217459,0.813589264974431,Failed,2142.036748380388
2557,2570,FBl_26,35723270.0,16.06.2022,09:55:23.270,1339408523270.0,INS_SOLUTION_GOOD,50.2357056674957,14.9297153282762,199.734527587891,276.920829772949,0.599672458012885,2.15882084884638,0.385945589508251,-4.04139540505862,39.4056193304031,0.233132770175605,-0.791018784046173,-0.0152652069537321,0.230314503622693,-0.0361402537548378,0.233132770155616,0.819275457298379,Failed,2155.5050959058717
2558,2571,FBl_26,35723280.0,16.06.2022,09:55:23.280,1339408523280.0,INS_SOLUTION_GOOD,50.2357056728601,14.92971524477,199.73454284668,276.914047241211,0.603675067016335,2.1732302412588,0.338060144027265,-4.04079870140445,39.3996616235868,0.232992822653482,-0.699525952339172,-0.0142074847873033,0.23022667177378,-0.0357957400591163,0.23299282264141,0.824998098961375,Failed,2165.3671042186966
2559,2572,FBl_26,35723290.0,16.06.2022,09:55:23.290,1339408523290.0,INS_SOLUTION_GOOD,50.2357056784034,14.9297151609063,199.734710693359,276.907745361328,0.60503425003384,2.17812330012183,0.135030423091827,-4.04018210798225,39.3936784021892,0.232868711446916,-0.474880218505859,-0.010145771367836,0.230155655432411,-0.0354430676090132,0.232868711442864,0.830755679673765,Failed,2169.4109212418907
2560,2573,FBl_26,35723300.0,16.06.2022,09:55:23.300,1339408523300.0,INS_SOLUTION_GOOD,50.235705684185,14.9297150769234,199.734848022461,276.90306854248,0.606189130252921,2.18228086891051,0.156452528415499,-4.0395389941618,39.3876866757799,0.232771359609157,-0.449682742357254,-0.0097849730888651,0.230110079659638,-0.0350978217992083,0.232771359612849,0.836534897977322,Failed,2171.951728403496
2561,2574,FBl_26,35723310.0,16.06.2022,09:55:23.310,1339408523310.0,INS_SOLUTION_GOOD,50.2357056898475,14.9297149928212,199.734893798828,276.898178100586,0.606853729773367,2.18467342718412,0.104041032816431,-4.03890914018669,39.3816864443588,0.232662339667744,-0.54584139585495,-0.012600778733915,0.23005032383214,-0.0347651090835255,0.232662339678904,0.842320384565216,Failed,2175.545415058904
2562,2575,FBl_26,35723320.0,16.06.2022,09:55:23.320,1339408523320.0,INS_SOLUTION_GOOD,50.2357056952715,14.9297149085402,199.734802246094,276.892143249512,0.607986074938821,2.18874986977975,0.315529962618882,-4.03830580731741,39.3756734555337,0.232527693349576,-0.654253840446472,-0.0151775323488577,0.229962736632504,-0.0344422406870709,0.23252769336803,0.848111067365155,Failed,2182.461083857797
2563,2576,FBl_26,35723330.0,16.06.2022,09:55:23.330,1339408523330.0,INS_SOLUTION_GOOD,50.2357057005167,14.9297148239613,199.734771728516,276.885437011719,0.609785654937384,2.19522835777458,0.153474043323203,-4.03772236280101,39.3696392042926,0.232371568278076,-0.678899645805359,-0.0165681901177485,0.229852979114463,-0.0341196973636843,0.232371568303833,0.853917428508808,Failed,2183.530799118149
2564,2577,FBl_26,35723340.0,16.06.2022,09:55:23.340,1339408523340.0,INS_SOLUTION_GOOD,50.2357057056427,14.9297147393227,199.734939575195,276.878021240234,0.610666784556481,2.19840042440333,0.277015109773751,-4.03715217954511,39.3636007008861,0.232204743857756,-0.720619082450867,-0.016660868613696,0.229729599951777,-0.0338135178771668,0.232204743890457,0.859726288880197,Failed,2190.3102328472687
2565,2578,FBl_26,35723350.0,16.06.2022,09:55:23.350,1339408523350.0,INS_SOLUTION_GOOD,50.2357057109475,14.9297146544456,199.735168457031,276.871017456055,0.611945134218,2.2030024831848,0.196894078255153,-4.03656210581361,39.3575451874562,0.232055906264025,-0.651505351066589,-0.0146064671388619,0.22962398725251,-0.0335077323709057,0.232055906303591,0.86556187528719,Failed,2198.6323029760433
2566,2579,FBl_26,35723360.0,16.06.2022,09:55:23.360,1339408523360.0,INS_SOLUTION_GOOD,50.2357057164311,14.9297145692706,199.735137939453,276.864723205566,0.615187327261332,2.2146743781408,0.29621761200003,-4.03595214302166,39.3514684116104,0.231923994352872,-0.596667647361755,-0.012549503200127,0.229535748569352,-0.0331975798341027,0.231923994399317,0.871428000315974,Failed,2205.2059008013866
2567,2580,FBl_26,35723370.0,16.06.2022,09:55:23.370,1339408523370.0,INS_SOLUTION_GOOD,50.235705722034,14.9297144838572,199.735137939453,276.85880279541,0.616042392578616,2.21775261328302,0.367918685583112,-4.03532891896922,39.3453746259681,0.23180369144079,-0.576262295246124,-0.0106956206290786,0.229458681356508,-0.0328886749565071,0.231803691494036,0.877318124935421,Failed,2211.0183151486826
2568,2581,FBl_26,35723380.0,16.06.2022,09:55:23.380,1339408523380.0,INS_SOLUTION_GOOD,50.2357057279348,14.9297143982649,199.73518371582,276.853233337402,0.618534190820006,2.22672308695202,0.266425052017483,-4.03467254530342,39.3392680829217,0.231715331782483,-0.551029622554779,-0.0093117652902712,0.229413153271362,-0.0325822055254943,0.23171533184236,0.883235523607391,Failed,2221.1707923579092
2569,2582,FBl_26,35723390.0,16.06.2022,09:55:23.390,1339408523390.0,INS_SOLUTION_GOOD,50.2357057337165,14.9297143122554,199.735382080078,276.84700012207,0.621262362319091,2.23654450434873,0.184546879120431,-4.03402943148296,39.3331317726747,0.231609714185817,-0.702743053436279,-0.0132109448731333,0.229351003277737,-0.0322672749334416,0.231609714252522,0.889178797753415,Failed,2225.8180955028997
2570,2583,FBl_26,35723400.0,16.06.2022,09:55:23.400,1339408523400.0,INS_SOLUTION_GOOD,50.2357057391405,14.9297142260075,199.73551940918,276.839630126953,0.621607869028678,2.23778832850324,0.196103926799013,-4.03342609719854,39.3269784524042,0.231464387703861,-0.762347042560577,-0.0164435062854721,0.229247419124929,-0.0319590931298989,0.231464387777313,0.895126461065206,Failed,2228.178890311961
2571,2584,FBl_26,35723410.0,16.06.2022,09:55:23.410,1339408523410.0,INS_SOLUTION_GOOD,50.2357057443857,14.9297141396403,199.735565185547,276.832572937012,0.622409979827333,2.2406759273784,0.121018449823416,-4.03284265409729,39.320816627122,0.231300683698688,-0.654110491275787,-0.0166686686425856,0.229123098748879,-0.0316640480067382,0.23130068377863,0.901077991702658,Failed,2232.9768830617936
2572,2585,FBl_26,35723420.0,16.06.2022,09:55:23.420,1339408523420.0,INS_SOLUTION_GOOD,50.2357057496905,14.9297140530944,199.735565185547,276.826156616211,0.62435458391532,2.24767650209515,0.378841020099813,-4.03225258036579,39.3146420446625,0.23114318474559,-0.637466073036194,-0.0161115253324732,0.229003895618528,-0.0313749531593649,0.231143184831857,0.907046999339068,Failed,2241.054389016392
2573,2586,FBl_26,35723430.0,16.06.2022,09:55:23.430,1339408523430.0,INS_SOLUTION_GOOD,50.2357057551146,14.9297139662504,199.735595703125,276.81965637207,0.626566848532468,2.25564065471689,0.300994217611054,-4.03164924608137,39.3084461997873,0.230996197817883,-0.60395210981369,-0.014896265317028,0.228895446171359,-0.031082441524388,0.23099619791049,0.913043729039878,Failed,2248.6728722791227
2574,2587,FBl_26,35723440.0,16.06.2022,09:55:23.440,1339408523440.0,INS_SOLUTION_GOOD,50.2357057605386,14.9297138791084,199.735702514648,276.813385009766,0.629024517486665,2.264488262952,0.314960660794995,-4.03104591391967,39.3022290924962,0.230846884353968,-0.708936870098114,-0.0163863865023464,0.228784566250643,-0.030788087097596,0.230846884452929,0.919063351718225,Failed,2259.5699687042734
2575,2588,FBl_26,35723450.0,16.06.2022,09:55:23.450,1339408523450.0,INS_SOLUTION_GOOD,50.2357057660222,14.9297137915492,199.735778808594,276.806587219238,0.63222784464731,2.27602024073032,0.391249283455117,-4.03043594971258,39.2959822180045,0.230699603613538,-0.612567186355591,-0.0126382379489152,0.228676866126644,-0.0304827501157618,0.230699603719042,0.925116154984149,Failed,2267.097424733529
2576,2589,FBl_26,35723460.0,16.06.2022,09:55:23.460,1339408523460.0,INS_SOLUTION_GOOD,50.2357057718635,14.9297137037516,199.735885620117,276.800827026367,0.633414217749824,2.28029118389937,0.304636639885721,-4.02978620596945,39.2897183334893,0.230589656801237,-0.51984179019928,-0.0112788728152386,0.228606749730838,-0.0301752191848418,0.230589656913208,0.931201933655618,Failed,2273.1882781080835
2577,2590,FBl_26,35723470.0,16.06.2022,09:55:23.470,1339408523470.0,INS_SOLUTION_GOOD,50.2357057777047,14.9297136157155,199.735977172852,276.7958984375,0.634645874309879,2.28472514751556,0.150479319436118,-4.02913646222631,39.2834374394045,0.230478471063398,-0.536600172519684,-0.0119771643824511,0.22853468005569,-0.029870147139327,0.230478471181761,0.937306423166743,Failed,2275.2726592222493
2578,2591,FBl_26,35723480.0,16.06.2022,09:55:23.480,1339408523480.0,INS_SOLUTION_GOOD,50.2357057833076,14.9297135275602,199.735931396484,276.788871765137,0.635713121133604,2.28856723608097,0.212100451486161,-4.02851323888145,39.2771480400811,0.230342348340962,-0.708394289016724,-0.014005502215948,0.228435323176356,-0.0295787190713236,0.230342348465467,0.943412319905663,Failed,2280.079076463736
2579,2592,FBl_26,35723490.0,16.06.2022,09:55:23.490,1339408523490.0,INS_SOLUTION_GOOD,50.23570578897,14.9297134392262,199.735900878906,276.782180786133,0.637032846095259,2.29331824594293,0.134892904340458,-4.02788338419877,39.2708458835805,0.230212385630996,-0.672209680080414,-0.0135584520160901,0.228341042572554,-0.0292935288907486,0.230212385761483,0.949535291238054,Failed,2284.8870061750595
2580,2593,FBl_26,35723500.0,16.06.2022,09:55:23.500,1339408523500.0,INS_SOLUTION_GOOD,50.235705794692,14.9297133507133,199.735855102539,276.775787353516,0.639401988836827,2.30184715981258,0.198136487235165,-4.02724690100855,39.2645309699027,0.230088573458351,-0.556150615215302,-0.0116961762019353,0.228251954567364,-0.029013737005162,0.230088573594663,0.955675275926783,Failed,2296.0310100188813
2581,2594,FBl_26,35723510.0,16.06.2022,09:55:23.510,1339408523510.0,INS_SOLUTION_GOOD,50.2357058005333,14.9297132617831,199.735916137695,276.77042388916,0.641662688960274,2.30998568025699,0.233669570283254,-4.02659715726542,39.2581862885704,0.229973288573732,-0.502944588661194,-0.0125371801455132,0.228172573829783,-0.0287226404560976,0.229973288716055,0.96185046625922,Failed,2301.4062601488545
2582,2595,FBl_26,35723520.0,16.06.2022,09:55:23.520,1339408523520.0,INS_SOLUTION_GOOD,50.2357058061957,14.9297131726146,199.735946655273,276.764640808105,0.642904558361129,2.31445641010006,0.0965084905984204,-4.02596730329031,39.2518245974416,0.229837385272546,-0.630926072597504,-0.0143520178201864,0.228071541237214,-0.0284358192207439,0.229837385420808,0.968037383269447,Failed,2304.453161881895
2583,2596,FBl_26,35723530.0,16.06.2022,09:55:23.530,1339408523530.0,INS_SOLUTION_GOOD,50.2357058118582,14.9297130833268,199.736038208008,276.75821685791,0.643795564550835,2.31766403238301,0.127774529774594,-4.02533745002277,39.2454544013011,0.22970216383663,-0.649901688098907,-0.0144356972641431,0.227969502488394,-0.0281600794947945,0.229702163990589,0.974234947035687,Failed,2311.607312833849
2584,2597,FBl_26,35723540.0,16.06.2022,09:55:23.540,1339408523540.0,INS_SOLUTION_GOOD,50.2357058174014,14.929712993741,199.735977172852,276.751274108887,0.646792794747882,2.32845406109238,0.396402184291499,-4.02472085518544,39.2390629429716,0.229551721523596,-0.707301378250122,-0.0149503647451866,0.227851885870723,-0.0278838848245155,0.229551721683266,0.980450576067931,Failed,2322.7353819985133
2585,2598,FBl_26,35723550.0,16.06.2022,09:55:23.550,1339408523550.0,INS_SOLUTION_GOOD,50.2357058230639,14.929712903738,199.735916137695,276.744125366211,0.649966816190772,2.33988053828678,0.354926339933908,-4.0240910019179,39.2326417172146,0.229409849313624,-0.68952476978302,-0.0141938887530789,0.227744033829751,-0.0275959071787248,0.229409849479187,0.986701336931659,Failed,2335.3926680000577
