,Name,Information,Timestamp[ms],Date[MM.dd.yyyy],Time[hh:mm:ss.fff],Gpstime[ms],GnssStatus,Lat[wgs84],Lng[wgs84],Height[m],Heading[°],Velocity[m/s],Velocity[km/h],Acceleration[m/s²],North[m],East[m],Name.1,Information.1,Timestamp[ms].1,Date[MM.dd.yyyy].1,Time[hh:mm:ss.fff].1,Gpstime[ms].1,GnssStatus.1,Lat[wgs84].1,Lng[wgs84].1,Height[m].1,Heading[°].1,Velocity[m/s].1,Velocity[km/h].1,Acceleration[m/s²].1,North[m].1,East[m].1,Distance[m],YawRate[deg/s],vY[m/s],Lateral Distance[m],Forward Distance[m],GeoDistance[m],DistanceFromOrigin[m],Name.2,Information.2,Timestamp[ms].2,Date[MM.dd.yyyy].2,Time[hh:mm:ss.fff].2,Gpstime[ms].2,GnssStatus.2,Lat[wgs84].2,Lng[wgs84].2,Height[m].2,Heading[°].2,Velocity[m/s].2,Velocity[km/h].2,Acceleration[m/s²].2,North[m].2,East[m].2,YawRate[deg/s].1,Lateral Distance FBVut[m],Forward Distance FBVut[m],GeoDistanceVutFB[m],Forward Distance FBVut Offsettet[m],SyncByte,MessageID,PayLoadLen,ObjIndex,MsgTimeStamp,Version_Major,Version_Minor,vut_Timestamp,vut_lat_spec,vut_lon_spec,vut_lat_used,vut_lon_used,vut_heading_spec,vut_heading,vut_yawrate,vut_vx_spec,vut_vy_spec,vut_vx,vut_vy,vut_posy_err,vut_posx_err,vut_lat_extend,vut_long_extend,vut_lat,vut_lon,pf_Timestamp,pf_lat_used,pf_lon_used,pf_lat,pf_lon,pf_vx,pf_vy,pf_heading,pf_yawrate,pf_trackingangle,pf_sa,pf_sa_err,pf_accx,pf_accy,pf_accz,pf_sats,pf_diffage,pf_navstatus,pf_can_lat,pf_can_lon,pf_can_tow,MC_Index,MC_P_Speed_Index,MC_P_Current_Index,MC_I_Speed_Index,MC_I_Current_Index,MC_Temp_Index,MC_Errorstate_Index,MC1_Vbat,MC2_Vbat,MC3_Vbat,MC1_Amot,MC2_Amot,MC3_Amot,MC1_ActSpeed,MC2_ActSpeed,MC3_ActSpeed,MC_SetSpeed,MC1_SetSpeed,MC2_SetSpeed,MC3_SetSpeed,SC_StatusBit_write,SC_Counts_Out,SC_PI_write,SC_Dint_write,SC_ParaSet_write,SC_Encoder_read,SC_Amp_read,SC_V_read,SC_PI_read,SC_Dint_read,SC_ParaReq_read,SC_NCT_read,SC_StatusBit_read,SC_Errorbyte,SC_P,SC_I,SC_D,Gas_PI,Gas_D,pf_posy_err,pf_posx_err,pf_heading_err,Gas_Out,SC_Out1,SC_Out2,pf_scenctrl_set,pf_scenctrl_act,pf_TTC,vut_TTC,pf_lat_spec,pf_lon_spec,pf_heading_spec,pf_yawrate_spec,pf_radius_spec,pf_vx_spec,pf_accx_spec,Statusbyte,Errorbyte,MultiMessageIndex,MultiMessageContent,BatteryInfo,RESERVED_LREAL0,RESERVED_LREAL1,RESERVED_REAL0,RESERVED_REAL1,RESERVED_REAL2,RESERVED_REAL3,RESERVED_UDINT0,RESERVED_UDINT1,RESERVED_UDINT2,RESERVED_UINT0,RESERVED_UINT1,RESERVED_INT0,RESERVED_INT1,CRC,robot_SyncByte,robot_MessageId,robot_PayloadLen,robot_ObjIndex,robot_MsgTimestamp,robot_lat,robot_lon,robot_vel,robot_acc,robot_heading,robot_Timestamp,robot_yawrate,robot_ReservedGps,robot_IsDataToUse,robot_Ai0,robot_Ai1,robot_Ai2,robot_Ai3,robot_sw_angle,robot_sw_torque,robot_sw_vel,robot_f_brake,robot_pos_thr,robot_brake_pos,robot_ReservedSignal,PackageCounter,robot_CRC,OpticalBsm,OpticalFcw,OpticalLdw
2171,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21720,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719280,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23570499,14.9297262,199.6891785,277.4309235,0.00350766,0.012627575,0.027211012,-4.117150235,40.18099296,0.243746028,-0.03671968,0.001688456,0.020597565,0.242874178,0.243746027,0.243746027,RobotVut,,35719280,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23569248,14.92976412,200.5155792,276.5410309,0.035435683,0.127568459,0.412995548,-5.508656291,42.88653173,0.332298577,-1.029910106,-2.862783186,3.042407336,-2.862783186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719280,50.23569248,14.92976412,0.006718955,-0.412184,276.541,35719280,0.3322986,0.3322986,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281279,0,0,0,0
2172,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21730,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719290,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23570499,14.9297262,199.6893463,277.4308395,0.003571019,0.012855669,0.003438093,-4.117223167,40.18095894,0.243670484,-0.051162571,0.001735107,0.020563545,0.242801246,0.243670484,0.243670484,RobotVut,,35719290,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23569248,14.92976412,200.5154572,276.5449371,0.012595266,0.045342958,1.491049442,-5.508291638,42.88654024,0.117715567,-1.029474887,-2.862767254,3.042245042,-2.862767254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719290,50.23569248,14.92976412,-0.000849622,-0.8953001,276.5449,35719290,0.1177156,0.1177156,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281280,0,0,0,0
2173,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21740,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719300,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23570499,14.9297262,199.6895142,277.4306183,0.003832696,0.013797705,0.013748315,-4.117302727,40.18092492,0.243588336,-0.014323425,0.002323602,0.020529525,0.242721684,0.243588336,0.243588336,RobotVut,,35719300,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23569248,14.92976412,200.515625,276.5428467,0.030669504,0.110410213,0.294054111,-5.5084375,42.88655725,-0.397782713,-1.029545094,-2.86282245,3.042320739,-2.86282245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719300,50.23569248,14.92976412,-0.00439496,0.2538371,276.5428,35719300,-0.3977827,-0.3977827,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281281,0,0,0,0
2174,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21750,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719310,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6896973,277.4305573,0.004803606,0.017292983,0.041573893,-4.117375658,40.1808909,0.243512799,0.059786353,0.003184928,0.020495505,0.242648754,0.243512799,0.243512799,RobotVut,,35719310,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23569248,14.92976412,200.5158844,276.5404205,0.003782611,0.013617401,1.644916847,-5.50860988,42.88654874,-0.078228347,-1.029643451,-2.862859518,3.042388906,-2.862859518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719310,50.23569248,14.92976412,0.003331531,0.9811168,276.5404,35719310,-0.07822835,-0.07822835,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281282,0,0,0,0
2175,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21760,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719320,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6898651,277.4305267,0.004405538,0.015859935,0.089077884,-4.117448588,40.18085688,0.243437268,0.038708724,0.002871921,0.020461486,0.242575825,0.243437268,0.243437268,RobotVut,,35719320,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23569248,14.92976412,200.5157013,276.5410843,0.033687972,0.121276698,0.373677107,-5.50847065,42.88650622,0.303105474,-1.029435698,-2.8628231,3.042284332,-2.8628231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719320,50.23569248,14.92976412,0.006485718,-0.3644503,276.5411,35719320,0.3031055,0.3031055,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281283,0,0,0,0
2176,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21770,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719330,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.690033,277.4307938,0.004350161,0.01566058,0.060859598,-4.117514889,40.18082286,0.243368343,0.030901523,0.003007885,0.020427466,0.242509524,0.243368343,0.243368343,RobotVut,,35719330,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23569248,14.92976412,200.5155792,276.5449066,0.016586466,0.059711277,1.438120141,-5.508105998,42.88651472,0.163304523,-1.028989525,-2.862814329,3.042125134,-2.862814329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719330,50.23569248,14.92976412,-0.000990504,-0.8954009,276.5449,35719330,0.1633045,0.1633045,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281284,0,0,0,0
2177,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21780,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719340,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6902161,277.4308853,0.00457734,0.016478423,0.124353142,-4.117587819,40.18079309,0.243293174,0.033074208,0.003181507,0.020397698,0.242436594,0.243293174,0.243293174,RobotVut,,35719340,16.06.2022,55:19.3,1.33941E+12,INS_SOLUTION_GOOD,50.23569248,14.92976412,200.5157318,276.5424728,0.029513364,0.10624811,0.28799229,-5.508265119,42.88653599,-0.396906406,-1.029063815,-2.862877723,3.042209919,-2.862877723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719340,50.23569248,14.92976412,-0.004466763,0.2537448,276.5425,35719340,-0.3969064,-0.3969064,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281285,0,0,0,0
2178,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21790,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719350,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6903839,277.431076,0.004252729,0.015309826,0.076400833,-4.117654119,40.18075907,0.243224256,-0.034520946,0.002675347,0.020363679,0.242370293,0.243224256,0.243224256,RobotVut,,35719350,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23569248,14.92976412,200.5160065,276.5398712,0.006089284,0.021921422,1.660314411,-5.5084375,42.88652323,-0.14105919,-1.029156731,-2.862915947,3.042277321,-2.862915947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719350,50.23569248,14.92976412,0.003557409,1.024079,276.5399,35719350,-0.1410592,-0.1410592,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281286,0,0,0,0
2179,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21800,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719360,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6905518,277.4309311,0.005573744,0.020065477,0.017968554,-4.11772042,40.18072505,0.243155339,0.06901864,0.004220038,0.020329659,0.242303991,0.243155339,0.243155339,RobotVut,,35719360,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23569248,14.92976412,200.5158081,276.5404968,0.039498569,0.142194849,0.347289328,-5.508285009,42.88647645,0.374971002,-1.028948669,-2.862872399,3.042165961,-2.862872399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719360,50.23569248,14.92976412,0.006874186,-0.3454341,276.5405,35719360,0.374971,0.374971,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281287,0,0,0,0
2180,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21810,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719370,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6907196,277.4311752,0.005465233,0.01967484,0.014503715,-4.117780089,40.18069103,0.243093036,0.03895767,0.0041242,0.020295639,0.242244321,0.243093036,0.243093036,RobotVut,,35719370,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23569245,14.92976415,200.5104828,276.5429611,0.012117305,0.043622299,1.493477462,-5.512130432,42.88856016,0.112399727,-1.032416533,-2.865466357,3.045780908,-2.865466357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719370,50.23569245,14.92976415,-0.001107667,-0.9051604,276.543,35719370,0.1123997,0.1123997,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281288,0,0,0,0
2181,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21820,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719380,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6908875,277.4312668,0.004847839,0.017452219,0.046323534,-4.11783976,40.18065276,0.243030383,-0.041759565,0.003042601,0.020257367,0.242184653,0.243030383,0.243030383,RobotVut,,35719380,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23569244,14.92976415,200.5106812,276.5410156,0.030766029,0.110757703,0.335475933,-5.512269663,42.88858142,-0.39588812,-1.032483134,-2.865537335,3.04587026,-2.865537335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719380,50.23569244,14.92976415,-0.004500557,0.2965446,276.541,35719380,-0.3958881,-0.3958881,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281289,0,0,0,0
2182,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21830,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719390,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6910553,277.4311829,0.005802906,0.020890463,0.08210637,-4.117899431,40.18061024,0.242967376,0.015661249,0.00382782,0.020214842,0.24212498,0.242967376,0.242967376,RobotVut,,35719390,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23569244,14.92976415,200.5109406,276.5384903,0.0039108,0.014078881,1.700133051,-5.512448673,42.88857292,-0.07459297,-1.032601276,-2.865584988,3.045955141,-2.865584988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719390,50.23569244,14.92976415,0.003481342,1.047757,276.5385,35719390,-0.07459297,-0.07459297,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281290,0,0,0,0
2183,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21840,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719400,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6912231,277.4312744,0.005573205,0.020063539,0.035536449,-4.117959101,40.18056771,0.242904379,-0.000329205,0.003694933,0.020172318,0.242065311,0.242904379,0.242904379,RobotVut,,35719400,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23569244,14.92976415,200.5107117,276.5394135,0.034532933,0.124318559,0.352942182,-5.512289553,42.88852614,0.315606594,-1.032380286,-2.865554128,3.045851197,-2.865554128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719400,50.23569244,14.92976415,0.006891042,-0.340777,276.5394,35719400,0.3156066,0.3156066,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281291,0,0,0,0
2184,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21850,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719410,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6913757,277.4313889,0.005660529,0.020377906,0.060388895,-4.118012141,40.18052519,0.242847994,0.01679378,0.003777336,0.020129793,0.242012272,0.242847994,0.242847994,RobotVut,,35719410,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23569245,14.92976415,200.5105133,276.5429993,0.017614085,0.063410705,1.516691491,-5.51194479,42.88853039,0.179476067,-1.031974056,-2.865551122,3.045710703,-2.865551122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719410,50.23569245,14.92976415,-0.00067204,-0.9866453,276.543,35719410,0.1794761,0.1794761,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281292,0,0,0,0
2185,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21860,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719420,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6915283,277.4313354,0.005078733,0.01828344,0.019387268,-4.118078441,40.18048692,0.242778749,-0.041035183,0.002956608,0.020091521,0.241945969,0.242778749,0.242778749,RobotVut,,35719420,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23569245,14.92976415,200.5106812,276.5405731,0.031910477,0.114877716,0.320151662,-5.512103912,42.8885474,-0.428417981,-1.032061618,-2.865616982,3.045802336,-2.865616982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719420,50.23569245,14.92976415,-0.004660104,0.2678737,276.5406,35719420,-0.428418,-0.428418,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281293,0,0,0,0
2186,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21870,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719430,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6916962,277.4312134,0.006305333,0.022699198,0.042157313,-4.118138112,40.18044439,0.242715769,0.081000499,0.004548084,0.020048996,0.2418863,0.242715769,0.242715769,RobotVut,,35719430,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23569244,14.92976415,200.5109711,276.5378952,0.005192232,0.018692034,1.606424766,-5.512289553,42.8885389,0.003983086,-1.032188238,-2.86566481,3.045890241,-2.86566481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719430,50.23569244,14.92976415,0.003243311,1.018942,276.5379,35719430,0.003983086,0.003983086,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281294,0,0,0,0
2187,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21880,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719440,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.691864,277.4314804,0.004974958,0.017909849,0.035706398,-4.118197782,40.18040187,0.242652795,-0.019411113,0.0028186,0.020006471,0.241826632,0.242652795,0.242652795,RobotVut,,35719440,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23569245,14.92976415,200.5107269,276.539093,0.03258272,0.117297791,0.363788919,-5.512110541,42.88850063,0.290847272,-1.031937654,-2.865642967,3.045784782,-2.865642967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719440,50.23569245,14.92976415,0.006643606,-0.3598601,276.5391,35719440,0.2908473,0.2908473,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281295,0,0,0,0
2188,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21890,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719450,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6920166,277.4313354,0.005508577,0.019830879,0.130834917,-4.118270713,40.18035934,0.242576608,0.045928966,0.002991102,0.019963947,0.2417537,0.242576607,0.242576607,RobotVut,,35719450,16.06.2022,55:19.4,1.33941E+12,INS_SOLUTION_GOOD,50.23569245,14.92976415,200.5105591,276.5428085,0.017206527,0.061943496,1.465565449,-5.51175915,42.88850913,0.178641081,-1.031517549,-2.865636075,3.045635987,-2.865636075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719450,50.23569245,14.92976415,-0.000926843,-0.9243047,276.5428,35719450,0.1786411,0.1786411,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281296,0,0,0,0
2189,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21900,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719460,16.06.2022,55:19.5,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.6921844,277.4313736,0.005666819,0.020400549,0.071750298,-4.118337013,40.18031256,0.242506684,0.066048786,0.003200304,0.019917169,0.241687398,0.242506684,0.242506684,RobotVut,,35719460,16.06.2022,55:19.5,1.33941E+12,INS_SOLUTION_GOOD,50.23569245,14.92976415,200.5107117,276.5404587,0.029203518,0.105132666,0.318151518,-5.51191164,42.88852614,-0.390084058,-1.03159286,-2.865711161,3.045732142,-2.865711161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719460,50.23569245,14.92976415,-0.004567496,0.2871179,276.5405,35719460,-0.3900841,-0.3900841,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281297,0,0,0,0
2190,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,21910,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35719470,16.06.2022,55:19.5,1.33941E+12,INS_SOLUTION_GOOD,50.23570498,14.92972619,199.692337,277.431633,0.004494804,0.016181295,0.078559528,-4.118409943,40.18026153,0.242429812,-0.093897961,0.000220545,0.019866139,0.241614466,0.242429812,0.242429812,RobotVut,,35719470,16.06.2022,55:19.5,1.33941E+12,INS_SOLUTION_GOOD,50.23569245,14.92976415,200.5109558,276.5381393,0.003795388,0.013663398,1.659667002,-5.512070762,42.88852189,-0.087762378,-1.031659309,-2.865773358,3.04581317,-2.865773358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35719470,50.23569245,14.92976415,0.00338538,1.023956,276.5381,35719470,-0.08776238,-0.08776238,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281298,0,0,0,0
